Template model,Target model,Target chemical,Target ID,Air_condition,Carbon source,Target reaction,MIN_R
iJN1463_cbb,iJN1463_4hoxpacd,(4-hydroxyphenyl)acetaldehyde,4hoxpacd,aerobic,formate,DDPA,1.0
iJN1463_cbb,iJN1463_4hoxpacd,(4-hydroxyphenyl)acetaldehyde,4hoxpacd,aerobic,formate,GLXCL,1.0
iJN1463_cbb,iJN1463_4hoxpacd,(4-hydroxyphenyl)acetaldehyde,4hoxpacd,aerobic,formate,CHORM,1.0
iJN1463_cbb,iJN1463_4hoxpacd,(4-hydroxyphenyl)acetaldehyde,4hoxpacd,aerobic,formate,ENO,0.9953
iJN1463_cbb,iJN1463_4hoxpacd,(4-hydroxyphenyl)acetaldehyde,4hoxpacd,aerobic,formate,PPND,0.9474
iJN1463_cbb,iJN1463_4hoxpacd,(4-hydroxyphenyl)acetaldehyde,4hoxpacd,aerobic,formate,GLYK,0.8067
iJN1463_cbb,iJN1463_4hoxpacd,(4-hydroxyphenyl)acetaldehyde,4hoxpacd,aerobic,formate,G3PD5,0.8057
iJN1463_cbb,iJN1463_4hoxpacd,(4-hydroxyphenyl)acetaldehyde,4hoxpacd,aerobic,formate,ALCD19,0.7867
iJN1463_cbb,iJN1463_4hoxpacd,(4-hydroxyphenyl)acetaldehyde,4hoxpacd,aerobic,formate,TPI,0.5555
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,GLXCL,1.0
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,ACLS,1.0
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,NDPK5,1.0
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,FDH,1.0
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,PGK,1.0
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,PGM,1.0
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,IPMD,1.0
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,ICDHyr,1.0
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,IPPS,1.0
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,ICL,1.0
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,FORt2pp,1.0
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,GLYALDDr,1.0
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,KARA1,0.9972
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,ENO,0.9958
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,IPPMIa,0.994
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,IPPMIb,0.994
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,GLYK,0.8489
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,G3PD5,0.8484
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,ALCD19,0.8356
iJN1463_cbb,iJN1463_4mop,4-methyl-2-oxopentanoate,4mop,aerobic,formate,TPI,0.7225
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,FDH,1.0
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,PGM,1.0
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,NH4tpp,1.0
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,FORt2pp,1.0
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,PGK,1.0
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,ENO,0.9947
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,ICL,0.9907
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,GLXCL,0.9907
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,CS,0.9566
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,ACONTb,0.9459
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,ACONTa,0.9459
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,GLUTRS,0.9384
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,G1SAT,0.9384
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,GLUTRR,0.9384
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,GLYK,0.8274
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,G3PD5,0.8266
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,ALCD19,0.8105
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,TPI,0.6599
iJN1463_cbb,iJN1463_5aop,5-ammoniolevulinate,5aop,aerobic,formate,ICDHyr,0.0027
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,FORt2pp,1.0
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,GLXCL,1.0
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,THDPS,1.0
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,NH4tpp,1.0
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,SDPDS,1.0
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,FDH,1.0
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,ASPK,1.0
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,ICL,1.0
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,DHDPS,1.0
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,DAPDC,1.0
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,DAPE,1.0
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,LYSMO,1.0
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,DHDPRy,1.0
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,SDPTA,1.0
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,ENO,0.991
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,GLYK,0.7742
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,G3PD5,0.7737
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,ALCD19,0.7471
iJN1463_cbb,iJN1463_5apentam,5-ammoniopentanamide,5apentam,aerobic,formate,TPI,0.4994
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,GLXCL,1.0
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,THDPS,1.0
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,FORt2pp,1.0
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,ICDHyr,1.0
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,ICL,1.0
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,DAPDC,1.0
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,DAPE,1.0
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,DHDPRy,1.0
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,DHDPS,1.0
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,ASPK,1.0
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,SDPDS,1.0
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,SDPTA,1.0
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,FDH,1.0
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,ENO,0.9928
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,LYSDC,0.9712
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,GLYK,0.7889
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,G3PD5,0.7877
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,ALCD19,0.7659
iJN1463_cbb,iJN1463_5aptn,5-aminopentanoic acid zwitterion,5aptn,aerobic,formate,TPI,0.56
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,ARGSS,1.0
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,ACOTA,1.0
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,ACODA,1.0
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,ACGS,1.0
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,ACGK,1.0
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,FORt2pp,1.0
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,NH4tpp,1.0
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,ARGSL,1.0
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,PGM,1.0
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,FDH,1.0
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,AGPR,1.0
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,NADH16pp,1.0
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,ACS,0.9964
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,ENO,0.9932
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,ICL,0.9841
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,GLXCL,0.9841
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,CS,0.9492
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,ACONTa,0.936
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,ACONTb,0.936
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,GLYK,0.7983
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,G3PD5,0.7972
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,ALCD19,0.7768
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,CBMKr,0.5953
iJN1463_cbb,iJN1463_5g2oxpt,5-guanidino-2-oxopentanoic acid zwitterion,5g2oxpt,aerobic,formate,TPI,0.5777
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,GLYALDDr,1.0
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,ICDHyr,1.0
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,FDH,1.0
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,NDPK5,1.0
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,PGK,1.0
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,FORt2pp,1.0
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,PGM,1.0
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,ENO,0.9969
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,ICL,0.9957
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,GLXCL,0.9957
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,CS,0.927
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,ACONTa,0.9059
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,ACONTb,0.9059
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,GLYK,0.8654
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,G3PD5,0.8646
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,ALCD19,0.8546
iJN1463_cbb,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,aerobic,formate,TPI,0.7622
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,GLXCL,1.0
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,ICL,1.0
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,GLYALDDr,1.0
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,PGM,1.0
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,ACLS,1.0
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,FORt2pp,1.0
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,IPMD,1.0
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,IPPS,1.0
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,ICDHyr,1.0
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,FDH,1.0
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,PGK,1.0
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,NDPK5,1.0
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,KARA1,0.9972
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,ENO,0.9958
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,IPPMIb,0.994
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,IPPMIa,0.994
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,GLYK,0.8489
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,G3PD5,0.8484
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,ALCD19,0.8356
iJN1463_cbb,iJN1463_CE2028,3-hydroxyisovalerate,CE2028,aerobic,formate,TPI,0.7225
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,1PPDCRc,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,ICL,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,AASAD3,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,FDH,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,LPCOXc,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,LYSRC,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,GLXCL,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,FORt2pp,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,SDPTA,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,DAPE,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,SDPDS,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,ASPK,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,THDPS,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,DHDPS,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,DHDPRy,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,DAPDC,1.0
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,ENO,0.9919
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,CAT,0.913
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,GLYK,0.7802
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,G3PD5,0.7798
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,ALCD19,0.755
iJN1463_cbb,iJN1463_L2aadp,L-2-aminoadipate(1-),L2aadp,aerobic,formate,TPI,0.5302
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,NH4tpp,1.0
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,FDH,1.0
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,ARGSL,1.0
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,ARGDC,1.0
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,FORt2pp,1.0
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,ACODA,1.0
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,AGPR,1.0
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,AGMDA,1.0
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,ACGS,1.0
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,ACGK,1.0
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,ACOTA,1.0
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,ARGSS,1.0
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,ACS,0.996
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,ENO,0.9925
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,ICL,0.979
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,GLXCL,0.979
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,CS,0.9449
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,ACONTb,0.9302
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,ACONTa,0.9302
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,GLYK,0.7841
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,G3PD5,0.7837
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,ALCD19,0.7602
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,TPI,0.5508
iJN1463_cbb,iJN1463_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,aerobic,formate,CBMKr,0.5414
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,FBP,1.0
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,DDPA,1.0
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,CHORS,1.0
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,CHORM,1.0
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,DHQS,1.0
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,TKT2,1.0
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,ICL,1.0
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,FDH,1.0
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,FORt2pp,1.0
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,GLXCL,1.0
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,TYRTA,1.0
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,SHKK,1.0
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,SHK3Dr,1.0
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,ENO,0.9948
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,PPND,0.9441
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,GLYK,0.796
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,G3PD5,0.7948
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,ALCD19,0.7742
iJN1463_cbb,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,formate,TPI,0.5435
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,ICL,1.0
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,GLXCL,1.0
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,FDH,1.0
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,FORt2pp,1.0
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,PGM,0.9999
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,ICDHyr,0.9999
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,NDPK5,0.9998
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,ENO,0.9972
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,GLYK,0.892
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,G3PD5,0.8913
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,ALCD19,0.8808
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,TPI,0.7752
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,GLYCK,0.6419
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,PGK,0.4904
iJN1463_cbb,iJN1463_ac,acetate,ac,aerobic,formate,GLYALDDr,0.2164
iJN1463_cbb,iJN1463_acald,acetaldehyde,acald,aerobic,formate,GLYALDDr,1.0
iJN1463_cbb,iJN1463_acald,acetaldehyde,acald,aerobic,formate,ACALD,1.0
iJN1463_cbb,iJN1463_acald,acetaldehyde,acald,aerobic,formate,ICDHyr,1.0
iJN1463_cbb,iJN1463_acald,acetaldehyde,acald,aerobic,formate,FORt2pp,1.0
iJN1463_cbb,iJN1463_acald,acetaldehyde,acald,aerobic,formate,PGK,1.0
iJN1463_cbb,iJN1463_acald,acetaldehyde,acald,aerobic,formate,PGM,1.0
iJN1463_cbb,iJN1463_acald,acetaldehyde,acald,aerobic,formate,NDPK5,1.0
