Template model,Target model,Target chemical,Target ID,Air condition,Carbon source,Target reactions,Improved YT (mol/mol),Previous YT (mol/mol),Increased percentage (%)
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,GNMT;MTHFR;SARCOX,1.33333333333333,0.75,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,GCALDDy;HPYRDC;HPYRP,1.33333333333333,0.75,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,ACOAD7f;r1252,1.19999999999999,0.75,59.9999999999999
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,FMNRx2_copy1,1.33333333333333,0.75,77.7777777777777
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,GHBDHy,1.33333333333333,0.75,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,ACYP_2;POX2,1.39999999999999,0.75,86.6666666666666
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,ACOAD7f;CTECOAI7,1.2,0.75,59.9999999999999
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,GNMT;MTHFR;SARCOX2,1.33333333333333,0.75,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,MTHFR;URIC;XAO,1.14285714285714,0.75,52.3809523809523
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,URIC;XAO,1.0,0.75,33.3333333333335
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,ACOAD8f;CTECOAI8;FACOAL181,1.2,0.75,60.0
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,GCALDD;HPYRDC;SPTc,1.33333333333333,0.75,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,GCALDD;HPYRDC;HPYRP,1.33333333333333,0.75,77.7777777777776
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,MTHFR,1.0,0.75,33.3333333333333
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,FADMQOR;QMO3,1.33333333333333,0.75,77.7777777777777
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,QMO2;SUCD4,1.33333333333333,0.75,77.7777777777777
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,GCALDDy;HPYRDC;SPTc,1.33333333333333,0.75,77.7777777777777
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,D-galactose,QMO2;SUCDi,1.33333333333333,0.75,77.7777777777777
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,URIC;XAND,1.05,0.789999999999999,32.9113924050633
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,GHBDHx,1.37777777777777,0.789999999999999,74.4022503516174
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,MTHFR;URIC;XAND,1.19365079365078,0.789999999999999,51.0950371709858
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,GLYO1,1.4074074074074,0.789999999999999,78.1528363806845
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,GNMT;MTHFR;SARCOX,1.4074074074074,0.789999999999999,78.1528363806845
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,GCALDDy;HPYRDC;HPYRP,1.37777777777777,0.789999999999999,74.4022503516174
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,ACOAD7f;r1252,1.26666666666666,0.789999999999999,60.337552742616
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,FMNRx2_copy1,1.4074074074074,0.789999999999999,78.1528363806845
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,GHBDHy,1.37777777777777,0.789999999999999,74.4022503516175
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,ACYP_2;POX2,1.44,0.789999999999999,82.2784810126582
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,ACOAD7f;CTECOAI7,1.26666666666666,0.789999999999999,60.337552742616
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,GNMT;MTHFR;SARCOX2,1.4074074074074,0.789999999999999,78.1528363806842
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,MTHFR;URIC;XAO,1.19365079365079,0.789999999999999,51.0950371709861
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,URIC;XAO,1.05,0.789999999999999,32.9113924050633
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,ACOAD8f;CTECOAI8;FACOAL181,1.26666666666666,0.789999999999999,60.337552742616
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,GCALDD;HPYRDC;SPTc,1.37777777777777,0.789999999999999,74.4022503516174
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,GCALDD;HPYRDC;HPYRP,1.37777777777777,0.789999999999999,74.4022503516174
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,MTHFR,1.05555555555555,0.789999999999999,33.6146272855133
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,FADMQOR;QMO3,1.4074074074074,0.789999999999999,78.1528363806845
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,QMO2;SUCD4,1.4074074074074,0.789999999999999,78.1528363806845
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,GCALDDy;HPYRDC;SPTc,1.37777777777777,0.789999999999999,74.4022503516175
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,D-galactose,QMO2;SUCDi,1.4074074074074,0.789999999999999,78.1528363806844
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,FMNRx2_copy1,0.749999999999999,0.7,7.14285714285711
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,GCALDD;HPYRDC;SPTc,0.75,0.7,7.14285714285713
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,GCALDDy;HPYRDC;HPYRP,0.75,0.7,7.14285714285713
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,URIC;XAND,0.727272727272728,0.7,3.89610389610406
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,GHBDHy,0.75,0.7,7.14285714285713
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,ACYP_2;POX2,0.749999999999998,0.7,7.14285714285698
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,GHBDHx,0.75,0.7,7.14285714285718
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,GCALDD;HPYRDC;HPYRP,0.749999999999999,0.7,7.14285714285711
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,GNMT;MTHFR;SARCOX2,0.750000000000001,0.7,7.14285714285729
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,FADMQOR;QMO3,0.749999999999999,0.7,7.14285714285713
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,QMO2;SUCD4,0.749999999999999,0.7,7.14285714285713
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,GLYO1,0.75,0.7,7.14285714285713
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,GCALDDy;HPYRDC;SPTc,0.749999999999999,0.7,7.14285714285713
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,GNMT;MTHFR;SARCOX,0.75,0.7,7.14285714285718
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,URIC;XAO,0.727272727272729,0.7,3.89610389610417
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,glycerol,QMO2;SUCDi,0.75,0.7,7.14285714285713
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,URIC;XAND,0.5,0.416666666666666,19.9999999999999
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,GHBDHx,0.666666666666666,0.416666666666666,59.9999999999999
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,MTHFR;URIC;XAND,0.619047619047619,0.416666666666666,48.5714285714284
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,GLYO1,0.749999999999999,0.416666666666666,79.9999999999998
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,GNMT;MTHFR;SARCOX,0.749999999999999,0.416666666666666,79.9999999999998
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,GCALDDy;HPYRDC;HPYRP,0.666666666666666,0.416666666666666,59.9999999999998
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,ACOAD7f;r1252,0.7,0.416666666666666,67.9999999999999
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,FMNRx2_copy1,0.75,0.416666666666666,79.9999999999999
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,GHBDHy,0.666666666666666,0.416666666666666,59.9999999999998
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,ACYP_2;POX2,0.7,0.416666666666666,67.9999999999999
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,ACOAD7f;CTECOAI7,0.7,0.416666666666666,67.9999999999999
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,GNMT;MTHFR;SARCOX2,0.749999999999999,0.416666666666666,79.9999999999998
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,MTHFR;URIC;XAO,0.619047619047618,0.416666666666666,48.5714285714282
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,URIC;XAO,0.499999999999999,0.416666666666666,19.9999999999996
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,ACOAD8f;CTECOAI8;FACOAL181,0.699999999999999,0.416666666666666,67.9999999999998
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,GCALDD;HPYRDC;SPTc,0.666666666666666,0.416666666666666,59.9999999999997
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,GCALDD;HPYRDC;HPYRP,0.666666666666665,0.416666666666666,59.9999999999996
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,MTHFR,0.583333333333332,0.416666666666666,39.9999999999996
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,FADMQOR;QMO3,0.750000000000011,0.416666666666666,80.0000000000026
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,QMO2;SUCD4,0.750000000000011,0.416666666666666,80.0000000000026
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,GCALDDy;HPYRDC;SPTc,0.666666666666665,0.416666666666666,59.9999999999996
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,glycerol,QMO2;SUCDi,0.749999999999999,0.416666666666666,79.9999999999998
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,URIC;XAND,0.55,0.4375,25.7142857142856
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,GHBDHx,0.711111111111111,0.4375,62.5396825396826
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,MTHFR;URIC;XAND,0.669841269841266,0.4375,53.106575963718
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,GLYO1,0.816666666666666,0.4375,86.6666666666665
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,GNMT;MTHFR;SARCOX,0.816666666666667,0.4375,86.6666666666668
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,GCALDDy;HPYRDC;HPYRP,0.711111111111111,0.4375,62.5396825396825
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,ACOAD7f;r1252,0.766666666666666,0.4375,75.2380952380951
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,FMNRx2_copy1,0.816666666666667,0.4375,86.6666666666666
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,GHBDHy,0.71111111111111,0.4375,62.5396825396824
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,ACYP_2;POX2,0.739999999999999,0.4375,69.142857142857
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,ACOAD7f;CTECOAI7,0.766666666666666,0.4375,75.2380952380951
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,GNMT;MTHFR;SARCOX2,0.816666666666666,0.4375,86.6666666666666
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,MTHFR;URIC;XAO,0.669841269841269,0.4375,53.1065759637187
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,URIC;XAO,0.549999999999998,0.4375,25.7142857142854
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,ACOAD8f;CTECOAI8;FACOAL181,0.766666666666666,0.4375,75.2380952380952
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,GCALDD;HPYRDC;SPTc,0.711111111111112,0.4375,62.5396825396827
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,GCALDD;HPYRDC;HPYRP,0.711111111111111,0.4375,62.5396825396825
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,MTHFR,0.638888888888889,0.4375,46.0317460317459
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,FADMQOR;QMO3,0.816666666666666,0.4375,86.6666666666666
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,QMO2;SUCD4,0.816666666666666,0.4375,86.6666666666666
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,GCALDDy;HPYRDC;SPTc,0.711111111111112,0.4375,62.5396825396827
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,glycerol,QMO2;SUCDi,0.816666666666666,0.4375,86.6666666666666
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,FMNRx2_copy1,2.66666666666666,2.4,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,GCALDD;HPYRDC;SPTc,2.66666666666666,2.4,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,GCALDDy;HPYRDC;HPYRP,2.66666666666666,2.4,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,ACYP_2;GLYO1;POX2,2.8,2.4,16.6666666666666
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,GHBDHx,2.66666666666666,2.4,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,GHBDHy,2.66666666666666,2.4,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,ACYP_2;FMNRx2_copy1;POX2,2.9090909090909,2.4,21.2121212121212
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,ACYP_2;POX2,2.66666666666666,2.4,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,GCALDD;HPYRDC;HPYRP,2.66666666666666,2.4,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,URIC;XAND,2.54545454545454,2.4,6.06060606060618
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,GNMT;MTHFR;SARCOX2,2.66666666666666,2.4,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,FADMQOR;QMO3,2.66666666666666,2.4,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,QMO2;SUCD4,2.66666666666666,2.4,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,GLYO1,2.66666666666666,2.4,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,GCALDDy;HPYRDC;SPTc,2.66666666666666,2.4,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,GNMT;MTHFR;SARCOX,2.66666666666666,2.4,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,URIC;XAO,2.54545454545454,2.4,6.06060606060607
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,sucrose,QMO2;SUCDi,2.66666666666666,2.4,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,URIC;XAND,2.0,1.49999999999999,33.3333333333333
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,GHBDHx,2.66666666666666,1.49999999999999,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,MTHFR;URIC;XAND,2.28571428571424,1.49999999999999,52.3809523809497
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,GLYO1,2.66666666666666,1.49999999999999,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,GNMT;MTHFR;SARCOX,2.66666666666666,1.49999999999999,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,GCALDDy;HPYRDC;HPYRP,2.66666666666666,1.49999999999999,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,ACOAD7f;r1252,2.4,1.49999999999999,60.0
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,FMNRx2_copy1,2.66666666666666,1.49999999999999,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,GHBDHy,2.66666666666666,1.49999999999999,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,ACYP_2;POX2,2.8,1.49999999999999,86.6666666666668
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,ACOAD7f;CTECOAI7,2.4,1.49999999999999,60.0
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,GNMT;MTHFR;SARCOX2,2.66666666666666,1.49999999999999,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,MTHFR;URIC;XAO,2.28571428571428,1.49999999999999,52.3809523809522
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,URIC;XAO,2.0,1.49999999999999,33.3333333333338
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,ACOAD8f;CTECOAI8;FACOAL181,2.4,1.49999999999999,60.0
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,GCALDD;HPYRDC;SPTc,2.66666666666666,1.49999999999999,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,GCALDD;HPYRDC;HPYRP,2.66666666666666,1.49999999999999,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,MTHFR,2.0,1.49999999999999,33.3333333333333
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,FADMQOR;QMO3,2.66666666666666,1.49999999999999,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,QMO2;SUCD4,2.66666666666666,1.49999999999999,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,GCALDDy;HPYRDC;SPTc,2.66666666666666,1.49999999999999,77.7777777777777
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,anaerobic,sucrose,QMO2;SUCDi,2.66666666666666,1.49999999999999,77.7777777777778
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,URIC;XAND,2.04999999999999,1.57999999999999,29.7468354430379
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,GHBDHx,2.71111111111111,1.57999999999999,71.5893108298171
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,MTHFR;URIC;XAND,2.33650793650793,1.57999999999999,47.8802491460718
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,GLYO1,2.74074074074074,1.57999999999999,73.4646038443507
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,GNMT;MTHFR;SARCOX,2.74074074074074,1.57999999999999,73.4646038443506
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,GCALDDy;HPYRDC;HPYRP,2.71111111111111,1.57999999999999,71.5893108298171
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,ACOAD7f;r1252,2.46666666666666,1.57999999999999,56.1181434599156
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,FMNRx2_copy1,2.74074074074074,1.57999999999999,73.4646038443507
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,GHBDHy,2.71111111111111,1.57999999999999,71.5893108298171
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,ACYP_2;POX2,2.84,1.57999999999999,79.7468354430379
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,ACOAD7f;CTECOAI7,2.46666666666666,1.57999999999999,56.1181434599156
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,GNMT;MTHFR;SARCOX2,2.74074074074073,1.57999999999999,73.4646038443505
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,MTHFR;URIC;XAO,2.33650793650795,1.57999999999999,47.880249146073
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,URIC;XAO,2.04999999999997,1.57999999999999,29.7468354430365
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,ACOAD8f;CTECOAI8;FACOAL181,2.46666666666666,1.57999999999999,56.1181434599156
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,GCALDD;HPYRDC;SPTc,2.71111111111111,1.57999999999999,71.5893108298172
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,GCALDD;HPYRDC;HPYRP,2.71111111111111,1.57999999999999,71.5893108298171
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,MTHFR,2.05555555555555,1.57999999999999,30.098452883263
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,FADMQOR;QMO3,2.74074074074074,1.57999999999999,73.4646038443507
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,QMO2;SUCD4,2.74074074074074,1.57999999999999,73.4646038443506
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,GCALDDy;HPYRDC;SPTc,2.71111111111111,1.57999999999999,71.5893108298171
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,microaerobic,sucrose,QMO2;SUCDi,2.74074074074074,1.57999999999999,73.4646038443507
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,D-xylose,FMNRx2_copy1,1.11111111111111,0.999999999999998,11.1111111111112
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,D-xylose,GCALDD;HPYRDC;SPTc,1.1111111111111,0.999999999999998,11.111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,D-xylose,GCALDDy;HPYRDC;HPYRP,1.11111111111111,0.999999999999998,11.1111111111112
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,D-xylose,ACYP_2;GLYO1;POX2,1.16666666666666,0.999999999999998,16.6666666666668
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,D-xylose,GHBDHx,1.11111111111111,0.999999999999998,11.1111111111112
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,D-xylose,GHBDHy,1.11111111111111,0.999999999999998,11.1111111111112
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,D-xylose,ACYP_2;FMNRx2_copy1;POX2,1.21212121212121,0.999999999999998,21.2121212121212
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,D-xylose,ACYP_2;POX2,1.11111111111111,0.999999999999998,11.1111111111112
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,D-xylose,GCALDD;HPYRDC;HPYRP,1.11111111111111,0.999999999999998,11.1111111111111
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,D-xylose,URIC;XAND,1.06060606060606,0.999999999999998,6.06060606060627
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,D-xylose,GNMT;MTHFR;SARCOX2,1.11111111111111,0.999999999999998,11.1111111111112
yeast850,yeast850_ghb_path_2,4-hydroxybutyrate,ghb,aerobic,D-xylose,FADMQOR;QMO3,1.11111111111111,0.999999999999998,11.1111111111112
