Template model,Target model,Target chemical,Target ID,Air condition,Carbon source,Target reaction,Regulation type,Normalized SoC,SoC,Positive metabolite ID,Negative metabolite ID
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-galactose,TKT1,Up,0.946031157694784,0.189467148739708,g3p_c,r5p_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-galactose,TKT1,Up,0.925938867823089,0.183767546202649,g3p_c,xu5p__D_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-galactose,TKT2,Up,0.925938867823089,0.183767546202649,g3p_c,xu5p__D_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-galactose,ASPK,Down,1.0,0.131945246644717,4pasp_c,asp__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-galactose,GAPD,Down,0.982024624597735,0.0788945771245815,13dpg_c,g3p_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-galactose,ASNS1,Down,0.969199612532395,0.0410441589027511,asn__L_c,asp__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-galactose,PDH,Down,0.966594757576226,0.0333564585718742,accoa_c,pyr_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-galactose,PPCK,Down,0.96251559860741,0.0213176493936508,pep_c,oaa_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-galactose,UNK5,Down,0.962374586194153,0.0209014798969631,met__L_c,asp__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-galactose,PPS,Down,0.961681562666392,0.0188561617148308,pep_c,pyr_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-galactose,ASNS1,Down,0.9534500455601,-0.00543748912042426,asn__L_c,gln__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-galactose,FUM,Down,0.90785220912546,-0.140010241977791,mal__L_c,fum_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-galactose,RBK,Down,0.626680621045874,-0.969831075415466,r5p_c,rib__D_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,ASNN,Up,1.0,0.0846141145658467,asp__L_c,asn__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,GLCpts,Up,0.96633446053311,0.0514377392581352,pyr_c,pep_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,MANpts,Up,0.96633446053311,0.0514377392581352,pyr_c,pep_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,TREpts,Up,0.96633446053311,0.0514377392581352,pyr_c,pep_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,MALTpts,Up,0.96633446053311,0.0514377392581352,pyr_c,pep_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,ACGApts,Up,0.96633446053311,0.0514377392581352,pyr_c,pep_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,MNLpts,Up,0.96633446053311,0.0514377392581352,pyr_c,pep_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,GAMpts,Up,0.96633446053311,0.0514377392581352,pyr_c,pep_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,SALCpts,Up,0.96633446053311,0.0514377392581352,pyr_c,pep_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,PYK,Up,0.96633446053311,0.0514377392581352,pyr_c,pep_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,SUCpts,Up,0.96633446053311,0.0514377392581352,pyr_c,pep_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,FRUpts,Up,0.96633446053311,0.0514377392581352,pyr_c,pep_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,CELBpts,Up,0.96633446053311,0.0514377392581352,pyr_c,pep_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,ARBTpts,Up,0.96633446053311,0.0514377392581352,pyr_c,pep_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,SERD_L,Up,0.951157859417529,0.0364816559017052,pyr_c,ser__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,ALAD_L,Up,0.951157859417529,0.0364816559017052,pyr_c,ala__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,ALATA_L,Up,0.951157859417529,0.0364816559017052,pyr_c,ala__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,FBP,Up,0.94644643976007,0.0318386937135688,f6p_c,fdp_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,ALATA_L,Up,0.944167569205945,0.0295929354106107,glu__L_c,ala__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,TRPAS1,Up,0.940723776144031,0.0261991810578393,pyr_c,cys__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,PHETA1,Up,0.930163117762823,0.0157919702571304,glu__L_c,phe__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,LEUTA,Up,0.930163117762823,0.0157919702571304,glu__L_c,leu__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,TYRTA,Up,0.927894464807679,0.0135562810902648,glu__L_c,tyr__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,ILETA,Up,0.925155586596342,0.0108571990942441,glu__L_c,ile__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,VALTA,Up,0.925155586596342,0.0108571990942441,glu__L_c,val__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,TALA,Up,0.879809573194515,-0.0338299315191589,f6p_c,g3p_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,GAPD,Up,0.853146131327846,-0.0601059505098536,13dpg_c,g3p_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,ICDHyr,Up,0.849973796839923,-0.0632321906129248,akg_c,icit_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,ALKP,Up,0.76400344480204,-0.147953383551184,dha_c,dhap_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,ASPK,Down,1.0,0.427914939283796,4pasp_c,asp__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,GAPDi_nadp,Down,0.560585765370782,0.0601059505098536,g3p_c,13dpg_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,PDH,Down,0.542925823604701,0.0453238046190411,accoa_c,pyr_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,glycerol,ASNS1,Down,0.527523386203032,0.0324312889040181,asn__L_c,gln__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,TRPS1,Up,1.0,0.218961817412534,g3p_c,ser__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,TKT1,Up,0.965181428491043,0.203652415025379,g3p_c,r5p_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,TKT1,Up,0.95221867439453,0.197952812488319,g3p_c,xu5p__D_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,TKT2,Up,0.95221867439453,0.197952812488319,g3p_c,xu5p__D_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,LEUTA,Up,0.568577541151578,0.0292693706771125,glu__L_c,leu__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,PHETA1,Up,0.568577541151578,0.0292693706771125,glu__L_c,phe__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,TYRTA,Up,0.563828436156679,0.0271812333356063,glu__L_c,tyr__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,ILETA,Up,0.558094980907659,0.0246602863331305,glu__L_c,ile__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,VALTA,Up,0.558094980907659,0.0246602863331305,glu__L_c,val__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,MDH,Up,0.548692257794953,0.0205259963427903,oaa_c,mal__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,TPI,Up,0.546964537030642,0.0197663335752737,g3p_c,dhap_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,TKT2,Up,0.512899629621451,0.00478831029036282,f6p_c,xu5p__D_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,PPCK,Down,1.0,0.230698693282008,pep_c,oaa_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,ASPK,Down,0.969414097024888,0.13266334290214,4pasp_c,asp__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,2S6HCCi,Down,0.95792799812529,0.095847567640046,pyr_c,akg_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,ANS,Down,0.953843186825372,0.0827547415969823,pyr_c,gln__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,FBA,Down,0.951136770389368,0.0740800105029409,dhap_c,fdp_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,ASNS1,Down,0.941054002026148,0.0417622551601744,asn__L_c,asp__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,GAPD,Down,0.939933605261705,0.0381711076483262,13dpg_c,g3p_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,UNK5,Down,0.934769717598719,0.0216195761543864,met__L_c,asp__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,ASNS1,Down,0.92559558849929,-0.00778576660840611,asn__L_c,gln__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,FUM,Down,0.882110199297539,-0.147167146660112,mal__L_c,fum_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,sucrose,ACTD2,Down,0.673461869353358,-0.815936420822037,accoa_c,actn__R_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,TRPS1,Up,1.0,0.290019107803542,g3p_c,ser__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,TKT1,Up,0.963628978772793,0.274694418312446,g3p_c,r5p_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,TKT1,Up,0.950096155749936,0.268992452742997,g3p_c,xu5p__D_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,TKT2,Up,0.950096155749936,0.268992452742997,g3p_c,xu5p__D_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,TPI,Up,0.735217186287931,0.178454618663469,g3p_c,dhap_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,PPCK,Down,1.0,0.215809345544906,pep_c,oaa_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,ASPK,Down,0.965663979964339,0.131911488647521,4pasp_c,asp__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,ALATA_L,Down,0.947930601624324,0.088581119060931,pyr_c,akg_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,2S6HCCi,Down,0.947930601624324,0.088581119060931,pyr_c,akg_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,ANS,Down,0.941957504208662,0.0739862396400518,pyr_c,gln__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,ASNS1,Down,0.928482268511477,0.0410603677711874,asn__L_c,asp__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,UNK5,Down,0.920238684432872,0.0209177001984748,met__L_c,asp__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,ASNS1,Down,0.909045381864788,-0.00643241481459311,asn__L_c,gln__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,GAPD,Down,0.907647686452328,-0.00984759367279874,13dpg_c,g3p_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,FBA,Down,0.906116230087898,-0.0135896088153243,dhap_c,fdp_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,D-xylose,FUM,Down,0.852354476198522,-0.144952997166064,mal__L_c,fum_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,TRPS1,Up,1.0,0.315901559951844,g3p_c,ser__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,TKT1,Up,0.960591522031695,0.300576870460756,g3p_c,r5p_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,TKT2,Up,0.945928531003374,0.294874904891308,g3p_c,xu5p__D_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,TKT1,Up,0.945928531003374,0.294874904891308,g3p_c,xu5p__D_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,TPI,Up,0.673504383604762,0.188937916608846,g3p_c,dhap_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,PPCK,Down,1.0,0.183215436533967,pep_c,oaa_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,ASPK,Down,0.982918098824324,0.131387497069239,4pasp_c,asp__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,ME2,Down,0.967407920585468,0.0843282985301862,pyr_c,mal__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,ALATA_L,Down,0.958215339129397,0.0564372253803038,pyr_c,akg_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,2S6HCCi,Down,0.958215339129397,0.0564372253803038,pyr_c,akg_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,ASNS1,Down,0.952974599535393,0.0405363761929058,asn__L_c,asp__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,ANS,Down,0.95170756740077,0.0366920930479708,pyr_c,gln__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,UNK5,Down,0.94633580469915,0.0203937086201932,met__L_c,asp__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,FBA,Down,0.940210675221689,0.00180954538762112,dhap_c,fdp_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,ASNS1,Down,0.935003251274082,-0.0139902212980759,asn__L_c,gln__L_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,GAPD,Down,0.911878830054504,-0.0841516799553716,13dpg_c,g3p_c
iYO844,iYO844_dha,dihydroxyacetone,dha,aerobic,L-arabinose,ACTD2,Down,0.672582444634578,-0.81019724421217,accoa_c,actn__R_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,D-glucose,2S6HCCi,Up,1.0,-0.139127490572325,pyr_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,D-glucose,ALATA_L,Up,1.0,-0.139127490572325,pyr_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,D-glucose,ASPTA,Up,0.606833314697517,-0.161972207172066,oaa_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,D-glucose,ASPT,Down,1.0,0.152460242262648,fum_c,asp__L_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,fructose,2S6HCCi,Up,1.0,-0.139379347499979,pyr_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,fructose,ALATA_L,Up,1.0,-0.139379347499979,pyr_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,fructose,ASPTA,Up,0.59923720436482,-0.161660032225264,oaa_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,fructose,ASPT,Down,1.0,0.150146141549051,fum_c,asp__L_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,D-galactose,2S6HCCi,Up,1.0,-0.122427084884337,pyr_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,D-galactose,ALATA_L,Up,1.0,-0.122427084884337,pyr_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,D-galactose,ME2,Up,0.572589752949269,-0.149056432138705,pyr_c,mal__L_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,D-galactose,ASPT,Down,1.0,0.142549354672326,fum_c,asp__L_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,glycerol,ALATA_L,Up,1.0,-0.0799526461705622,pyr_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,glycerol,2S6HCCi,Up,1.0,-0.0799526461705622,pyr_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,glycerol,ASPTA,Up,0.974554948890062,-0.0818204478732147,oaa_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,glycerol,ME2,Up,0.589227933035495,-0.110105494469566,pyr_c,mal__L_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,glycerol,MDH,Up,0.563782881925557,-0.111973296172218,oaa_c,mal__L_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,glycerol,GLUDxi,Down,1.0,0.128889687413522,akg_c,glu__L_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,glycerol,APTA1i,Down,1.0,0.128889687413522,akg_c,glu__L_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,glycerol,HSTPTr,Down,1.0,0.128889687413522,akg_c,glu__L_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,glycerol,PSERT,Down,1.0,0.128889687413522,akg_c,glu__L_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,glycerol,ASPT,Down,0.821581072430687,0.0999833416848492,fum_c,asp__L_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,sucrose,2S6HCCi,Up,1.0,-0.138867510209437,pyr_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,sucrose,ALATA_L,Up,1.0,-0.138867510209437,pyr_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,sucrose,ASPTA,Up,0.619836024296081,-0.164181071389654,oaa_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,sucrose,ASPT,Down,1.0,0.159993372705957,fum_c,asp__L_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,D-xylose,2S6HCCi,Up,1.0,-0.137650861457798,pyr_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,D-xylose,ALATA_L,Up,1.0,-0.137650861457798,pyr_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,D-xylose,ASPTA,Up,0.610076934040512,-0.163019516659586,oaa_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,D-xylose,ASPT,Down,1.0,0.158815702355816,fum_c,asp__L_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,L-arabinose,2S6HCCi,Up,1.0,-0.122052458788699,pyr_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,L-arabinose,ALATA_L,Up,1.0,-0.122052458788699,pyr_c,akg_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,L-arabinose,ME2,Up,0.554820382820968,-0.151581050846911,pyr_c,mal__L_c
iYO844,iYO844_icit,isocitrate(3-),icit,aerobic,L-arabinose,ASPT,Down,1.0,0.14605992175112,fum_c,asp__L_c
iYO844,iYO844_13ppd_path_2,"propane-1,3-diol",13ppd,aerobic,fructose,GLYK,Down,1.0,0.116615122849629,glyc3p_c,glyc_c
iYO844,iYO844_13ppd_path_2,"propane-1,3-diol",13ppd,aerobic,glycerol,GLUDxi,Down,1.0,0.0499740509561156,akg_c,glu__L_c
iYO844,iYO844_13ppd_path_2,"propane-1,3-diol",13ppd,aerobic,glycerol,APTA1i,Down,1.0,0.0499740509561156,akg_c,glu__L_c
iYO844,iYO844_13ppd_path_2,"propane-1,3-diol",13ppd,aerobic,glycerol,HSTPTr,Down,1.0,0.0499740509561156,akg_c,glu__L_c
iYO844,iYO844_13ppd_path_2,"propane-1,3-diol",13ppd,aerobic,glycerol,PSERT,Down,1.0,0.0499740509561156,akg_c,glu__L_c
iYO844,iYO844_13ppd_path_1,"propane-1,3-diol",13ppd,aerobic,glycerol,GLUDxi,Down,1.0,0.0420696209732599,akg_c,glu__L_c
iYO844,iYO844_13ppd_path_1,"propane-1,3-diol",13ppd,aerobic,glycerol,APTA1i,Down,1.0,0.0420696209732599,akg_c,glu__L_c
iYO844,iYO844_13ppd_path_1,"propane-1,3-diol",13ppd,aerobic,glycerol,HSTPTr,Down,1.0,0.0420696209732599,akg_c,glu__L_c
iYO844,iYO844_13ppd_path_1,"propane-1,3-diol",13ppd,aerobic,glycerol,PSERT,Down,1.0,0.0420696209732599,akg_c,glu__L_c
iYO844,iYO844_13ppd,"propane-1,3-diol",13ppd,aerobic,fructose,GLYK,Down,1.0,0.116615122849384,glyc3p_c,glyc_c
iYO844,iYO844_13ppd,"propane-1,3-diol",13ppd,aerobic,glycerol,GLUDxi,Down,1.0,0.0511213691258877,akg_c,glu__L_c
iYO844,iYO844_13ppd,"propane-1,3-diol",13ppd,aerobic,glycerol,APTA1i,Down,1.0,0.0511213691258877,akg_c,glu__L_c
iYO844,iYO844_13ppd,"propane-1,3-diol",13ppd,aerobic,glycerol,HSTPTr,Down,1.0,0.0511213691258877,akg_c,glu__L_c
iYO844,iYO844_13ppd,"propane-1,3-diol",13ppd,aerobic,glycerol,PSERT,Down,1.0,0.0511213691258877,akg_c,glu__L_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,D-glucose,APATi,Up,1.0,0.159138235330505,acamoxm_c,accoa_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,D-glucose,PTAr,Up,0.947354022090994,0.145408529459935,actp_c,accoa_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,D-glucose,AKGDH,Down,1.0,0.0972338877906242,succoa_c,akg_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,D-glucose,ASPT,Down,0.651340246888668,0.038598548543457,fum_c,asp__L_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,fructose,APATi,Up,1.0,0.159293303839747,acamoxm_c,accoa_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,fructose,PTAr,Up,0.967570666968646,0.150884213401857,actp_c,accoa_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,fructose,AKGDH,Down,1.0,0.0882738483615089,succoa_c,akg_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,fructose,ASPT,Down,0.670054684023479,0.0348328673426018,fum_c,asp__L_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,D-galactose,APATi,Up,1.0,0.156787976123963,acamoxm_c,accoa_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,D-galactose,PTAr,Up,0.958296133028827,0.146191003400476,actp_c,accoa_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,D-galactose,AKGDH,Down,1.0,0.0952198498879925,succoa_c,akg_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,D-galactose,ASPT,Down,0.641173102279999,0.0353777613485176,fum_c,asp__L_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,glycerol,APATi,Up,1.0,0.211935729195602,acamoxm_c,accoa_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,glycerol,PTAr,Up,0.944393837969056,0.191331865088319,actp_c,accoa_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,glycerol,AKGDH,Down,1.0,0.150261250615552,succoa_c,akg_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,glycerol,ASPT,Down,0.640016162944573,0.0633939658255035,fum_c,asp__L_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,sucrose,APATi,Up,1.0,0.159090977746743,acamoxm_c,accoa_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,sucrose,PTAr,Up,0.946100088324206,0.145039257613701,actp_c,accoa_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,sucrose,AKGDH,Down,1.0,0.0974225065128047,succoa_c,akg_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,sucrose,ASPT,Down,0.650345205718269,0.0385985485437057,fum_c,asp__L_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,D-xylose,APATi,Up,1.0,0.154869995946971,acamoxm_c,accoa_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,D-xylose,PTAr,Up,0.94140916699455,0.140108151509159,actp_c,accoa_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,D-xylose,AKGDH,Down,1.0,0.0910154044277018,succoa_c,akg_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,D-xylose,ASPT,Down,0.654333739692696,0.0356948961622452,fum_c,asp__L_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,L-arabinose,APATi,Up,1.0,0.154670822692117,acamoxm_c,accoa_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,L-arabinose,PTAr,Up,0.944414260140702,0.140678147684725,actp_c,accoa_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,L-arabinose,AKGDH,Down,1.0,0.0914289839659196,succoa_c,akg_c
iYO844,iYO844_oxptn,5-oxopentanoate,oxptn,aerobic,L-arabinose,ASPT,Down,0.656582820111339,0.0363287517506154,fum_c,asp__L_c
iYO844,iYO844_etoh,ethanol,etoh,aerobic,D-glucose,GF6PTA,Up,1.0,-0.0228898466585443,glu__L_c,f6p_c
iYO844,iYO844_etoh,ethanol,etoh,aerobic,D-glucose,PC,Down,1.0,0.254596342099453,oaa_c,pyr_c
iYO844,iYO844_etoh,ethanol,etoh,aerobic,D-glucose,PSERT,Down,0.879086892595575,0.204177536419251,akg_c,glu__L_c
iYO844,iYO844_etoh,ethanol,etoh,aerobic,D-glucose,APTA1i,Down,0.879086892595575,0.204177536419251,akg_c,glu__L_c
iYO844,iYO844_etoh,ethanol,etoh,aerobic,D-glucose,HSTPTr,Down,0.879086892595575,0.204177536419251,akg_c,glu__L_c
iYO844,iYO844_etoh,ethanol,etoh,aerobic,D-glucose,GLUDxi,Down,0.879086892595575,0.204177536419251,akg_c,glu__L_c
iYO844,iYO844_etoh,ethanol,etoh,aerobic,D-glucose,UNK5,Down,0.877271266892024,0.203420449933755,oaa_c,asp__L_c
iYO844,iYO844_etoh,ethanol,etoh,aerobic,D-glucose,ASPO1,Down,0.877271266892024,0.203420449933755,oaa_c,asp__L_c
iYO844,iYO844_etoh,ethanol,etoh,aerobic,D-glucose,ASPTA,Down,0.877271266892024,0.203420449933755,oaa_c,asp__L_c
iYO844,iYO844_etoh,ethanol,etoh,aerobic,D-glucose,PDH,Down,0.836899188269256,0.186585947614838,accoa_c,pyr_c
iYO844,iYO844_etoh,ethanol,etoh,aerobic,D-glucose,ASPT,Down,0.780340690074182,0.163001970730318,fum_c,asp__L_c
