Reaction set,B. subtilis,C. glutamicum,E. coli,P. putida,S. cerevisiae
ACOADH1;MMCD;MMM,2.39789527279837,0.0,0.0,0.0,0.0
PFK_ppi;POR5;RNTR1c2,2.39789527279837,0.0,0.0,0.0,0.0
AKO;FRDO6r;POR3b,2.39789527279837,0.0,0.0,0.0,0.0
ACOAD1f;ALCD19;GLYCDx,2.39789527279837,0.0,0.0,0.0,0.0
ACOADH1;OBTFL,2.39789527279837,0.0,0.0,0.0,0.0
ACOADH1;OBDHc,2.39789527279837,0.0,0.0,0.0,0.0
F6PA;HSDxi;PPASUCC,2.39789527279837,0.0,0.0,0.0,0.0
AKO;F6PA;PKETX,2.39789527279837,0.0,0.0,0.0,0.0
FDH7;OBDHc;POR_2,2.39789527279837,0.0,0.0,0.0,0.0
FldAct;IBTMr;PPND2,2.39789527279837,0.0,0.0,0.0,0.0
FRDO5r;OBTFL;OOR2,2.39789527279837,0.693147180559945,0.0,0.0,0.0
FRDO5r;OBTFL;OOR2r,2.39789527279837,0.693147180559945,0.0,0.0,0.0
F6PA;OOR2r;POR_2,2.39789527279837,0.693147180559945,0.0,0.0,0.0
F6PA;OOR2;POR_2,2.39789527279837,0.693147180559945,0.0,0.0,0.0
GLYCDy;OBTFL;PKETX,2.30258509299404,0.693147180559945,0.0,0.0,0.0
GLYCDy;OBTFL;PKETF,2.30258509299404,0.693147180559945,0.0,0.0,0.0
POR_2;VOR3b,2.63905732961525,0.693147180559945,0.0,0.0,0.0
POR3b;POR_2;STPT1,2.70805020110221,0.693147180559945,0.0,0.0,0.0
FRDO5r;OOR2r;POR3b,2.70805020110221,0.693147180559945,0.0,0.0,0.0
FRDO5r;OOR2;POR3b,2.70805020110221,0.693147180559945,0.0,0.0,0.0
HSDx;OBTFL;PKETX,2.56494935746153,0.693147180559945,0.0,0.0,0.0
HSDx;OBTFL;PKETF,2.56494935746153,0.693147180559945,0.0,0.0,0.0
FDH7;HSDA;POR_2,2.56494935746153,0.693147180559945,0.0,0.0,0.0
FDH6r;FRDO5r;POR_2,2.56494935746153,0.693147180559945,0.0,0.0,0.0
FDH6r;FRDO5r;POR,2.56494935746153,0.693147180559945,0.0,0.0,0.0
FDH7;FRDO5r;POR,2.56494935746153,0.693147180559945,0.0,0.0,0.0
HSDxi;OBTFL;PKETX,2.56494935746153,0.693147180559945,0.0,0.0,0.0
HSDxi;OBTFL;PKETF,2.56494935746153,0.693147180559945,0.0,0.0,0.0
F6PA;HSDA;PKETF,2.56494935746153,0.693147180559945,0.0,0.0,0.0
F6PA;HSDA;PKETX,2.56494935746153,0.693147180559945,0.0,0.0,0.0
F6PA;FDH6r;HSDx,2.56494935746153,0.693147180559945,0.0,0.0,0.0
F6PA;FDH6r;HSDxi,2.56494935746153,0.693147180559945,0.0,0.0,0.0
FRDO5r;OOR2r;PKETF,2.484906649788,0.693147180559945,0.0,0.0,0.0
FRDO5r;OOR2;PKETX,2.484906649788,0.693147180559945,0.0,0.0,0.0
FRDO5r;OOR2;PKETF,2.484906649788,0.693147180559945,0.0,0.0,0.0
FRDO5r;OOR2r;PKETX,2.484906649788,0.693147180559945,0.0,0.0,0.0
FDH6r;OBTFL;PKETX,2.484906649788,0.693147180559945,0.0,0.0,0.0
FDH6r;OBTFL;PKETF,2.484906649788,0.693147180559945,0.0,0.0,0.0
GLYCDy;OBDHc;PKETF,2.19722457733621,0.693147180559945,0.0,0.0,0.0
DMALRED;FRDO5r;POR,2.19722457733621,0.693147180559945,0.0,0.0,0.0
GLYCDy;OBDHc;PKETX,2.19722457733621,0.693147180559945,0.0,0.0,0.0
F6PA;FDH6r;PKETX,2.07944154167983,0.693147180559945,0.0,0.0,0.0
FRDO5r;G3PD;POR,2.07944154167983,0.693147180559945,0.0,0.0,0.0
FRDO5r;G3PD;POR_2,2.07944154167983,0.693147180559945,0.0,0.0,0.0
F6PA;FDH6r;PKETF,2.07944154167983,0.693147180559945,0.0,0.0,0.0
ACAFDOR;OOR2r;POR_2,2.07944154167983,0.693147180559945,0.0,0.0,0.0
ACAFDOR;OOR2;POR_2,2.07944154167983,0.693147180559945,0.0,0.0,0.0
AOR_CL;OOR2;POR_2,2.07944154167983,0.693147180559945,0.0,0.0,0.0
AOR_CL;OOR2r;POR_2,2.07944154167983,0.693147180559945,0.0,0.0,0.0
DMALRED;FRDO5r;POR_2,2.07944154167983,0.693147180559945,0.0,0.0,0.0
FADRx;FRDO5r;POR_2,2.07944154167983,0.693147180559945,0.0,0.0,0.0
FADRx;FRDO5r;POR,2.07944154167983,0.693147180559945,0.0,0.0,0.0
DMALRED;FDH6r;PFL,1.79175946922805,0.693147180559945,0.0,0.0,0.0
FRDO5r;VOR3b,1.94591014905531,0.693147180559945,0.0,0.0,0.0
FADRx;FDH6r;PFL,1.94591014905531,0.693147180559945,0.0,0.0,0.0
MTHFR5;POR_2;T4HCINNOX,0.693147180559945,0.0,0.693147180559945,0.0,0.693147180559945
ACAFDOR;GLYALDDy;POR_2,0.693147180559945,0.0,0.0,0.0,0.693147180559945
AOR_CL;GLYALDDy;POR_2,0.693147180559945,0.0,0.0,0.0,0.693147180559945
IOR2b;PACOAT;POR_2,0.693147180559945,0.0,0.0,0.0,0.693147180559945
GHBDHy,0.693147180559945,0.0,0.0,0.0,0.693147180559945
GHBDHx,0.693147180559945,0.0,0.0,0.0,0.693147180559945
GLYALDDy;OOR2;POR_2,1.38629436111989,0.0,0.0,0.0,0.693147180559945
GLYALDDy;OOR2r;POR_2,1.38629436111989,0.0,0.0,0.0,0.693147180559945
AOR_CL;GLYCL_2;POR_2,1.0986122886681,0.0,0.0,0.0,0.693147180559945
AOR_CL;POR_2;T4HCINNOX,1.0986122886681,0.0,0.0,0.0,0.693147180559945
ACAFDOR;GLYCL_2;POR_2,1.0986122886681,0.0,0.0,0.0,0.693147180559945
NADFADOR;POR_2;T4HCINNOX,1.0986122886681,0.0,0.0,0.0,0.693147180559945
CYS;OOR2r;POR_2,1.0986122886681,0.0,0.0,0.0,0.693147180559945
CYS;OOR2;POR_2,1.0986122886681,0.0,0.0,0.0,0.693147180559945
POR3b;POR_2;T4HCINNOX,1.0986122886681,0.0,0.0,0.0,0.693147180559945
ACAFDOR;POR_2;T4HCINNOX,1.0986122886681,0.0,0.0,0.0,0.693147180559945
GLYCDx;GLYCL;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;GLUDy;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;GLUDy;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
ALDD2y;HSDx;SSCOARy,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;GLUDy;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
ACALDCD;ACOAD3f;GLYCDx,1.38629436111989,0.0,0.0,0.0,0.0
HPYRI;HPYRP;TRSARr,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;DMALRED,1.38629436111989,0.0,0.0,0.0,0.0
DHPS2;HPPK2;PTHPS2,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;GLYCDy;ICL,1.38629436111989,0.0,0.0,0.0,0.0
GLYCDx;GLYCL;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
AICART2;FADH2D;PFK_ppi,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;GMPS;PABB,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;POR3b;POR_2,1.38629436111989,0.0,0.0,0.0,0.0
AICART2;FADH2D;PFL,1.38629436111989,0.0,0.0,0.0,0.0
ALDD2y;HSDx;OBDHc,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;GLUDy;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;GLUDy;GMPS,1.38629436111989,0.0,0.0,0.0,0.0
ACACT5r;ACOAD4f;ANS2,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;POR_2;VOR1b,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD1f;F6PA;HSDx,1.38629436111989,0.0,0.0,0.0,0.0
GLYCDx;GLYCL;OBDHc,1.38629436111989,0.0,0.0,0.0,0.0
GLYCL;POR_2;VOR2b,1.38629436111989,0.0,0.0,0.0,0.0
ALDD2y;GLYCDy;IBTMr,1.38629436111989,0.0,0.0,0.0,0.0
ALDD2y;HSDx;OBTFL,1.38629436111989,0.0,0.0,0.0,0.0
GLYCDx;GLYCL;OBTFL,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;HSDxi;PABB,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;GLUDy;GMPS,1.38629436111989,0.0,0.0,0.0,0.0
IBTMr;KHK;STPT1,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;HSDxi;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
AOR_CL;KHK;POR_2,1.38629436111989,0.0,0.0,0.0,0.0
IBTMr;KHK,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;HSDxi;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
EDD;FADH2D;GLUDy,1.38629436111989,0.0,0.0,0.0,0.0
EDD;FADH2D;GLYCDy,1.38629436111989,0.0,0.0,0.0,0.0
ACALDCD;GLYCDy;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;GLYCDx;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
ACALD;PPND2,1.38629436111989,0.0,0.0,0.0,0.0
EDD;FADH2D;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;GLUDy;PABB,1.38629436111989,0.0,0.0,0.0,0.0
EDD;FADH2D;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
EDD;FADH2D;STPT1,1.38629436111989,0.0,0.0,0.0,0.0
AOR_CL;OCOAT3r;POR_2,1.38629436111989,0.0,0.0,0.0,0.0
ACALDCD;GLYCDx;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
ACALD;PPASUCC;SSCOARy,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;FTHFLi;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;GLYCDy;GLYCL,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;FTHFLi;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
GLYCL;PABB;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
EDD;FADRx2;STPT1,1.38629436111989,0.0,0.0,0.0,0.0
GLYCDx;GMPS;PRFGS,1.38629436111989,0.0,0.0,0.0,0.0
ALDD2y;FRD7;NADH5,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;IBTMr;PABB,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;IBTMr;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;IBTMr;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
AOR_CL;POR_2;SSCOARy,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;GLYCDx;STPT1,1.38629436111989,0.0,0.0,0.0,0.0
AICART2;FADE233;PPASUCC,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;HSDx;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;GLUDy;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
AOR_CL;FADH2D;POR_2,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;GLYCDy;GLYCL,1.38629436111989,0.0,0.0,0.0,0.0
2DHPFALDL;FTHFLi;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
2DHPFALDL;FTHFLi;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
GLYCL;PPND2,1.38629436111989,0.0,0.0,0.0,0.0
EDD;F6PA;GMPS,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;GMPS;HSDxi,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;GMPS;PABB,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;GMPS;PFK_ppi,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;GLYCDy;HSDx,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;GLYCL_2;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
HPYRI;HPYRP;TRSARyr,1.38629436111989,0.0,0.0,0.0,0.0
AICART2;FADE233;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
AOR_CL;CBPSam_1;FRDO5r,1.38629436111989,0.0,0.0,0.0,0.0
HPYRI;SPT_syn;TRSARr,1.38629436111989,0.0,0.0,0.0,0.0
HPYRI;SPT_syn;TRSARyr,1.38629436111989,0.0,0.0,0.0,0.0
AICART2;FADE233;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
ACALD;AICART2;CBMKr,1.38629436111989,0.0,0.0,0.0,0.0
GLYCDx;GLYCL;STPT1,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;GLYCDy;HSDxi,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;GMPS;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
EDD;F6PA;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;GLYCDx;HSDxi,1.38629436111989,0.0,0.0,0.0,0.0
ALDD2y;FTHFLi;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;HSDx;PABB,1.38629436111989,0.0,0.0,0.0,0.0
AICART2;FRDO5r;VOR2b,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;GLUDy;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;GLUDy;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
AICART2;FRDO5r;VOR3b,1.38629436111989,0.0,0.0,0.0,0.0
ALDD2y;FTHFLi;GLYCDy,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;HSDx;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;GLYCDx;HSDx,1.38629436111989,0.0,0.0,0.0,0.0
2DHPFALDL;FTHFLi;PFK_ppi,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;GLYCDx;HSDxi,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;G5SD2;GLYCL,1.38629436111989,0.0,0.0,0.0,0.0
EDD;F6PA;PPASUCC,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;GLYCDx;HSDx,1.38629436111989,0.0,0.0,0.0,0.0
EDD;F6PA;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;GLYCDx;GMPS,1.38629436111989,0.0,0.0,0.0,0.0
EDD;FADH2D;FDH6r,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;G3PD;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;G3PD;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;HSDA;PPASUCC,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;HSDA;IBTMr,1.38629436111989,0.0,0.0,0.0,0.0
FldAct;GMPS;HSDx,1.38629436111989,0.0,0.0,0.0,0.0
AICART2;FADRx;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
AICART2;FADRx;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;GLYCDy;HSDxi,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;F6PA;HSDx,1.38629436111989,0.0,0.0,0.0,0.0
ICL;OBTFL;SSCOARy,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;OBTFL;STPT1,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;OCOAT3r;PFL,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;OCOAT3r;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;OCOAT3r;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
ALDD2y;PPND2,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;OBTFL;PABB,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;GLYCDy;HSDx,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;F6PA;GLUDy,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;HSDA;ICL,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;OBTFL;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;OBDHc,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;FADH2D,1.38629436111989,0.0,0.0,0.0,0.0
ACALD;ACOADH1;PPASUCC,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;PFOR;RNTR4c,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;PABB;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;PABB;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;PFK_ppi;SSCOARy,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;GMPS;HSDxi,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;GMPS;HSDx,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;HPYRRy;SPTc,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;HPYRRx;SPTc,1.38629436111989,0.0,0.0,0.0,0.0
GLYCL;THRAi,1.38629436111989,0.0,0.0,0.0,0.0
GLYCL;THRA,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;PHER;PHET,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;PFK_ppi;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;POR5;RNTR4c2,1.38629436111989,0.0,0.0,0.0,0.0
ACALD;ACOADH1;HSDxi,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;PKETX;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;PKETF;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;GMPS;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;EDD;GLYCDy,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;EDD;GLUDy,1.38629436111989,0.0,0.0,0.0,0.0
ICL;KHK;SPS,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;IBTMr;PFK_ppi,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;FDH6r;GMPS,1.38629436111989,0.0,0.0,0.0,0.0
PABB;PKETX;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;AICART2;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;FTHFLi;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;FTHFLi;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;HSDx;THRAi,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;HSDx;THRA,1.38629436111989,0.0,0.0,0.0,0.0
ACALD;ACOADH1;GLUDy,1.38629436111989,0.0,0.0,0.0,0.0
ACALD;ACOADH1;GLYCDx,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;FDH6r;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;FDH6r;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;HSDxi;THRAi,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;HSDxi;PABB,1.38629436111989,0.0,0.0,0.0,0.0
AICART2;FDH6r;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;DHPS,1.38629436111989,0.0,0.0,0.0,0.0
PABB;PHER;PHET,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;HSDxi;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;HSDxi;THRA,1.38629436111989,0.0,0.0,0.0,0.0
ICL;KHK;TRE6PS,1.38629436111989,0.0,0.0,0.0,0.0
ICL;NADFADOR,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;GLYCDx;GMPS,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;GLYCDx;HSDx,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;AOR_CL;POR_2,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;GLYCDx;HSDxi,1.38629436111989,0.0,0.0,0.0,0.0
ICL;OBDHc;SSCOARy,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;GLYCDx;STPT1,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;EDD,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;EDD;F6PA,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;GLYCDy;GLYCL,1.38629436111989,0.0,0.0,0.0,0.0
ACALD;ACOADH1,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;GLUDy;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;HSDx;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
GLYCDy;OCOAT3r;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
GLYCDy;OCOAT3r;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
ACALD;ACOADH1;GLYCDy,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;GLUDy;GMPS,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;HSDx;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;GLUDy;PABB,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;GLUDy;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;HSDx;PABB,1.38629436111989,0.0,0.0,0.0,0.0
ICL;OCOAT3r;SSCOARy,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;GMPS;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD2;L_LACD3,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD2;G3PD6,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FDH7;POR_2,1.38629436111989,0.0,0.0,0.0,0.0
ACALD;AICART2;AKO,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD2;MDH3,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD2;NADH10,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;FDH6r;STPT1,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;PFOR;RNTR4c,1.38629436111989,0.0,0.0,0.0,0.0
GLYCL_2;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
GLYCL_2;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD7;L_LACD2,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD7;G3PD5,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD5;NADPHQR,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;POR5;RNTR4c2,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD3;NADPHQR4,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;GLYCL_2;IBTMr,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD3;NADH9,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD3;G3PD7,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD2;NADPHQR3,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD5;MDH4,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;PFK_ppi;SSCOARy,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;NADFADOR;POR_2,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;EDD;GCALDDy,1.38629436111989,0.0,0.0,0.0,0.0
ACALDCD;AICART2;CBMKr,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FADRx2,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FADRx,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;HSDxi;OCOAT3r,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FADH2D;GLYCDy,1.38629436111989,0.0,0.0,0.0,0.0
ALDD2y;HSDxi;SSCOARy,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;FTHFLi;PKETF,1.38629436111989,0.0,0.0,0.0,0.0
DMGDH;HMR_4700;STPT1,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;F6PA;FldAct,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;F6PA;FTHFLi,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;FTHFLi;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
ACALDCD;ACOADH1,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD7;MDH2,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD7;NADH5,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD7;NADPHQR2,1.38629436111989,0.0,0.0,0.0,0.0
FTHFLi;PPASUCC,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;FRDO5r;NADFADOR,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;FDH6r;GMPS,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;GLUDy;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;FRDO5r;VOR1b,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;FTHFLi;GLYCL_2,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;PABB;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;GLUDy;PABB,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;GLUDy;GMPS,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;FldAct;GLYCL_2,1.38629436111989,0.0,0.0,0.0,0.0
GLYCL_2;PFK_ppi;PPDK,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;GLYCL;PTHPS3,1.38629436111989,0.0,0.0,0.0,0.0
GLYCDy;PABB;PRFGS,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;GLYCL;PABB,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;GCALDDy;GLYCDx,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;GLYCL,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;GLYCDy;PRFGS,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;GLYCDy;OBDHc,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;GLYCL;GMPS,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;G3PT;GLYCDy,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD2f;OCOAT3r;SSCOARy,1.38629436111989,0.0,0.0,0.0,0.0
ACALDCD;ACOADH1;GLYCDy,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;GLYCDx,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;GLYCDx;KHK,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FTHFLi,1.38629436111989,0.0,0.0,0.0,0.0
ACOAD3f;FDH6r;PKETX,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FTHFLi;HSDx,1.38629436111989,0.0,0.0,0.0,0.0
ANS2;GLYCDy;KHK,1.38629436111989,0.0,0.0,0.0,0.0
DMALRED;OCOAT3r;SSCOARy,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRDx,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRDO6r;NADFADOR,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRDO5r;VOR1b,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FRD7;PROD3,1.38629436111989,0.0,0.0,0.0,0.0
ACALDCD;AICART2;AKO,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;DMGDH;HMR_4700,1.38629436111989,0.0,0.0,0.0,0.0
DHPS;FTHFLi;HSDxi,1.38629436111989,0.0,0.0,0.0,0.0
